,0
109813,10.5
109814,5.3
109815,8.1
109816,6.5
109817,8.5
109818,6.1
109819,27.47
109820,11.3
109821,8.5
109822,36.5
109823,10.1
109824,4.9
109825,15.3
109826,6.5
109827,10.1
109828,4.1
109829,4.9
109830,11.7
109831,38.27
109832,5.3
109833,8.1
109834,6.1
109835,4.5
109836,3.7
109837,7.7
109838,6.5
109839,12.1
109840,8.9
109841,7.7
109842,15.7
109843,3.3
109844,7.7
109845,9.7
109846,6.5
109847,9.3
109848,5.7
109849,6.1
109850,4.1
109851,4.1
109852,4.1
109853,4.1
109854,12.5
109855,9.3
109856,8.5
109857,5.3
109858,6.9
109859,8.1
109860,6.1
109861,28.27
109862,4.9
109863,5.3
109864,4.1
109865,21.7
109866,5.7
109867,13.3
109868,6.1
109869,5.7
109870,7.7
109871,6.5
109872,14.1
109873,6.1
109874,8.1
109875,3.3
109876,11.3
109877,10.1
109878,8.5
109879,6.5
109880,11.3
109881,8.5
109882,11.3
109883,10.1
109884,9.7
109885,2.9
109886,18.1
109887,5.7
109888,10.9
109889,4.1
109890,5.3
109891,4.9
109892,5.7
109893,5.7
109894,4.5
109895,10.1
109896,12.1
109897,3.7
109898,4.9
109899,11.3
109900,6.9
109901,8.5
109902,7.7
109903,6.9
109904,6.1
109905,5.3
109906,7.3
109907,6.9
109908,8.5
109909,4.1
109910,4.1
109911,8.5
109912,12.9
109913,7.7
109914,10.9
109915,4.9
109916,5.3
109917,9.7
109918,7.3
109919,4.5
109920,7.3
109921,8.5
109922,9.7
109923,5.3
109924,8.1
109925,18.5
109926,6.9
109927,9.7
109928,11.3
109929,4.1
109930,16.5
109931,8.1
109932,8.5
109933,5.7
109934,36.8
109935,11.3
109936,6.9
109937,6.9
109938,28.27
109939,3.7
109940,6.9
109941,6.5
109942,8.1
109943,10.5
109944,8.1
109945,6.5
109946,7.3
109947,4.9
109948,5.3
109949,8.1
109950,6.1
109951,13.3
109952,7.3
109953,14.1
109954,49.57
109955,6.5
109956,4.1
109957,10.5
109958,6.5
109959,7.7
109960,17.3
109961,6.5
109962,5.7
109963,6.1
109964,7.3
109965,5.7
109966,8.1
109967,4.5
109968,7.7
109969,9.3
109970,49.57
109971,7.7
109972,8.5
109973,10.1
109974,8.5
109975,8.1
109976,14.5
109977,16.5
109978,6.9
109979,7.3
109980,4.9
109981,30.27
109982,10.5
109983,17.3
109984,9.3
109985,6.5
109986,6.1
109987,9.3
109988,10.1
109989,21.7
109990,6.9
109991,7.3
109992,8.9
109993,5.7
109994,8.9
109995,7.3
109996,5.7
109997,11.7
109998,6.1
109999,45.0
110000,4.5
110001,13.7
110002,11.3
110003,11.3
110004,6.1
110005,8.5
110006,9.7
110007,13.3
110008,7.7
110009,5.7
110010,6.1
110011,9.7
110012,9.7
110013,4.1
110014,12.9
110015,4.1
110016,4.9
110017,4.5
110018,10.5
110019,6.1
110020,8.1
110021,8.1
110022,5.7
110023,8.5
110024,9.7
110025,4.9
110026,19.3
110027,5.3
110028,14.5
110029,27.7
110030,11.7
110031,9.7
110032,7.7
110033,6.1
110034,4.1
110035,8.5
110036,9.3
110037,17.7
110038,13.7
110039,6.1
110040,19.3
110041,7.3
110042,4.9
110043,10.1
110044,8.9
110045,12.5
110046,32.67
110047,14.9
110048,11.7
110049,49.57
110050,5.7
110051,8.1
110052,7.3
110053,12.5
110054,8.1
110055,22.9
110056,12.5
110057,11.3
110058,6.1
110059,26.1
110060,11.3
110061,4.5
110062,16.1
110063,9.3
110064,8.5
110065,4.1
110066,10.1
110067,8.1
110068,6.9
110069,10.1
110070,23.3
110071,6.9
110072,3.7
110073,10.1
110074,4.9
110075,5.7
110076,2.9
110077,6.1
110078,12.1
110079,6.1
110080,9.3
110081,8.9
110082,8.5
110083,4.1
110084,7.3
110085,8.9
110086,4.5
110087,26.9
110088,12.9
110089,10.1
110090,6.5
110091,41.07
110092,17.3
110093,9.3
110094,5.3
110095,16.1
110096,4.9
110097,10.9
110098,11.7
110099,7.7
110100,4.9
110101,4.5
110102,5.7
110103,16.1
110104,4.5
110105,10.1
110106,4.5
110107,8.5
110108,4.5
110109,3.7
110110,26.67
110111,9.3
110112,4.5
110113,7.3
110114,11.3
110115,10.9
110116,12.5
110117,9.3
110118,5.3
110119,5.7
110120,4.5
110121,8.9
110122,5.3
110123,10.5
110124,8.9
110125,7.7
110126,4.1
110127,7.3
110128,15.3
110129,4.9
110130,9.7
110131,49.57
110132,6.1
110133,5.3
110134,6.9
110135,5.3
110136,4.1
110137,18.5
110138,6.1
110139,20.5
110140,8.1
110141,8.1
110142,5.7
110143,6.1
110144,12.9
110145,5.3
110146,4.1
110147,4.5
110148,6.5
110149,6.9
110150,25.7
110151,11.7
110152,5.3
110153,9.7
110154,4.9
110155,15.7
110156,6.1
110157,4.1
110158,10.5
110159,7.7
110160,5.3
110161,4.5
110162,6.9
110163,6.5
110164,10.5
110165,6.9
110166,4.9
110167,8.5
110168,4.1
110169,10.9
110170,10.1
110171,8.1
110172,6.1
110173,28.27
110174,7.7
110175,5.7
110176,3.7
110177,5.7
110178,7.3
110179,34.27
110180,4.9
110181,49.57
110182,18.1
110183,7.7
110184,13.7
110185,8.9
110186,16.1
110187,12.1
110188,7.7
110189,8.1
110190,6.9
110191,6.9
110192,10.5
110193,8.9
110194,12.5
110195,8.9
110196,2.9
110197,10.9
110198,7.3
110199,3.7
110200,11.3
110201,9.3
110202,7.7
110203,16.5
110204,20.1
110205,6.9
110206,6.9
110207,2.5
110208,5.3
110209,6.1
110210,6.1
110211,8.9
110212,5.7
110213,6.9
110214,12.5
110215,4.5
110216,6.9
110217,4.1
110218,5.7
110219,9.7
110220,3.3
110221,7.3
110222,3.7
110223,10.9
110224,11.7
110225,10.1
110226,6.5
110227,6.5
110228,38.1
110229,8.5
110230,7.7
110231,11.3
110232,4.5
110233,4.9
110234,10.9
110235,8.5
110236,5.7
110237,5.3
110238,14.5
110239,8.5
110240,15.3
110241,8.5
110242,12.5
110243,11.7
110244,8.9
110245,8.5
110246,4.5
110247,7.7
110248,5.3
110249,14.5
110250,4.9
110251,5.7
110252,11.7
110253,5.7
110254,5.3
110255,12.1
110256,12.1
110257,10.1
110258,11.7
110259,12.9
110260,14.5
110261,12.9
110262,4.9
110263,4.5
110264,31.2
110265,10.1
110266,7.3
110267,6.5
110268,8.9
110269,5.7
110270,5.3
110271,43.87
110272,26.1
110273,11.3
110274,8.1
110275,22.9
110276,6.1
110277,6.9
110278,14.5
110279,7.3
110280,7.3
110281,7.3
110282,6.5
110283,10.1
110284,6.1
110285,8.1
110286,3.7
110287,13.3
110288,8.9
110289,14.5
110290,11.3
110291,8.9
110292,8.1
110293,17.3
110294,12.1
110295,25.87
110296,6.5
110297,14.9
110298,4.9
110299,31.3
110300,5.3
110301,12.5
110302,9.7
110303,8.9
110304,3.3
110305,5.3
110306,5.3
110307,6.5
110308,6.5
110309,6.9
110310,4.5
110311,6.1
110312,10.5
110313,4.5
110314,12.5
110315,4.9
110316,10.1
110317,5.3
110318,8.5
110319,7.7
110320,8.9
110321,12.9
110322,10.5
110323,17.7
110324,3.7
110325,6.5
110326,6.9
110327,9.3
110328,19.7
110329,6.5
110330,5.3
110331,8.9
110332,10.5
110333,49.57
110334,2.9
110335,7.7
110336,5.3
110337,7.3
110338,7.3
110339,30.5
110340,8.9
110341,16.5
110342,7.3
110343,5.7
110344,3.7
110345,8.9
110346,12.5
110347,6.1
110348,8.1
110349,10.9
110350,3.3
110351,7.3
110352,7.7
110353,7.7
110354,10.5
110355,9.3
110356,27.7
110357,5.7
110358,9.7
110359,4.9
110360,12.1
110361,6.5
110362,14.1
110363,6.1
110364,7.7
110365,5.7
110366,4.1
110367,7.3
110368,16.5
110369,30.67
110370,4.9
110371,10.5
110372,7.3
110373,5.3
110374,6.1
110375,5.7
110376,12.9
110377,7.3
110378,15.3
110379,4.1
110380,6.5
110381,7.7
110382,5.3
110383,4.1
110384,8.5
110385,20.9
110386,6.5
110387,16.9
110388,4.5
110389,15.3
110390,4.9
110391,6.5
110392,6.9
110393,4.1
110394,9.7
110395,5.7
110396,9.7
110397,8.1
110398,7.3
110399,6.1
110400,8.5
110401,37.07
110402,5.3
110403,6.9
110404,9.7
110405,10.1
110406,8.1
110407,7.3
110408,15.3
110409,7.7
110410,3.7
110411,4.9
110412,5.7
110413,3.7
110414,12.9
110415,5.3
110416,8.1
110417,15.7
110418,10.1
110419,11.7
110420,16.1
110421,5.7
110422,5.3
110423,4.5
110424,8.5
110425,17.3
110426,13.7
110427,6.5
110428,8.5
110429,7.7
110430,6.9
110431,9.7
110432,9.7
110433,4.9
110434,6.1
110435,4.1
110436,11.7
110437,7.3
110438,7.3
110439,6.9
110440,49.57
110441,2.9
110442,6.1
110443,45.0
110444,8.1
110445,7.3
110446,11.7
110447,6.5
110448,9.7
110449,3.3
110450,5.7
110451,6.5
110452,4.9
110453,3.7
110454,5.3
110455,4.5
110456,22.1
110457,4.1
110458,11.3
110459,11.3
110460,4.1
110461,13.3
110462,5.3
110463,10.1
110464,5.7
110465,10.1
110466,14.1
110467,3.7
110468,15.7
110469,6.9
110470,7.7
110471,26.67
110472,3.7
110473,12.1
110474,15.3
110475,4.5
110476,7.3
110477,28.5
110478,14.1
110479,3.3
110480,12.5
110481,4.9
110482,5.3
110483,12.5
110484,11.3
110485,4.5
110486,4.9
110487,7.7
110488,5.7
110489,8.5
110490,8.1
110491,10.5
110492,4.5
110493,3.7
110494,23.87
110495,7.7
110496,5.3
110497,5.3
110498,4.5
110499,6.5
110500,7.3
110501,6.1
110502,8.5
110503,45.0
110504,6.5
110505,5.3
110506,8.9
110507,5.3
110508,12.1
110509,11.3
110510,3.3
110511,10.9
110512,4.5
110513,4.9
110514,7.7
110515,13.7
110516,6.9
110517,10.1
110518,5.3
110519,8.5
110520,5.7
110521,14.5
110522,12.9
110523,14.9
110524,3.3
110525,5.3
110526,3.3
110527,5.3
110528,6.1
110529,8.1
110530,7.7
110531,4.1
110532,8.5
110533,7.7
110534,9.7
110535,8.5
110536,26.27
110537,6.5
110538,4.9
110539,9.3
110540,10.1
110541,7.7
110542,9.7
110543,4.5
110544,7.3
110545,11.7
110546,34.1
110547,11.3
110548,13.7
110549,8.5
110550,9.7
110551,9.7
110552,8.1
110553,12.1
110554,6.9
110555,8.1
110556,12.1
110557,13.7
110558,8.5
110559,16.1
110560,8.5
110561,9.7
110562,9.7
110563,5.7
110564,3.3
110565,3.3
110566,5.3
110567,21.47
110568,8.9
110569,4.9
110570,22.1
110571,8.1
110572,5.3
110573,6.9
110574,49.57
110575,7.3
110576,3.7
110577,4.1
110578,2.9
110579,9.7
110580,11.7
110581,49.57
110582,4.9
110583,11.7
110584,4.9
110585,10.5
110586,7.7
110587,10.5
110588,14.9
110589,9.7
110590,10.1
110591,7.3
110592,8.5
110593,4.1
110594,9.7
110595,5.3
110596,8.9
110597,11.7
110598,12.9
110599,13.7
110600,15.3
110601,11.3
110602,14.5
110603,13.3
110604,2.9
110605,12.9
110606,8.5
110607,28.27
110608,14.9
110609,4.5
110610,10.9
110611,10.5
110612,6.9
110613,28.44
110614,5.3
110615,12.1
110616,6.1
110617,6.1
110618,11.3
110619,13.3
110620,10.9
110621,8.5
110622,9.3
110623,7.3
110624,22.1
110625,7.3
110626,5.7
110627,8.5
110628,11.3
110629,4.5
110630,5.3
110631,10.9
110632,15.3
110633,12.5
110634,6.9
110635,3.3
110636,8.5
110637,6.5
110638,9.3
110639,8.1
110640,10.1
110641,9.3
110642,9.7
110643,5.3
110644,5.7
110645,5.3
110646,3.3
110647,26.5
110648,9.3
110649,8.9
110650,3.7
110651,16.9
110652,36.4
110653,10.9
110654,21.07
110655,6.9
110656,8.5
110657,8.9
110658,10.9
110659,2.5
110660,5.7
110661,6.9
110662,6.5
110663,19.3
110664,3.3
110665,5.7
110666,11.3
110667,7.7
110668,3.7
110669,9.3
110670,9.3
110671,8.5
110672,5.3
110673,12.9
110674,5.3
110675,8.1
110676,32.67
110677,14.1
110678,4.5
110679,4.9
110680,17.3
110681,15.3
110682,7.7
110683,5.7
110684,2.9
110685,7.3
110686,4.1
110687,6.9
110688,5.3
110689,4.9
110690,5.3
110691,6.5
110692,11.7
110693,14.1
110694,2.9
110695,8.1
110696,4.1
110697,3.7
110698,5.3
110699,4.1
110700,3.7
110701,8.9
110702,6.9
110703,17.3
110704,6.5
110705,13.3
110706,4.5
110707,10.9
110708,14.1
110709,6.1
110710,6.5
110711,6.9
110712,6.1
110713,5.7
110714,24.1
110715,8.9
110716,10.1
110717,8.1
110718,9.7
110719,10.1
110720,6.1
110721,9.7
110722,6.1
110723,23.07
110724,6.9
110725,6.1
110726,4.9
110727,3.7
110728,5.3
110729,4.1
110730,8.9
110731,5.3
110732,8.1
110733,6.9
110734,6.9
110735,11.7
110736,4.9
110737,8.9
110738,14.5
110739,11.3
110740,4.5
110741,5.3
110742,6.9
110743,6.1
110744,6.1
110745,27.47
110746,5.3
110747,9.7
110748,14.1
110749,6.1
110750,7.3
110751,6.5
110752,10.5
110753,5.3
110754,5.3
110755,19.3
110756,12.1
110757,4.1
110758,5.7
110759,3.3
110760,10.9
110761,9.7
110762,4.5
110763,9.3
110764,12.1
110765,9.3
110766,14.9
110767,19.7
110768,18.5
110769,10.1
110770,9.3
110771,10.9
110772,10.1
110773,6.9
110774,6.1
110775,7.3
110776,7.3
110777,4.9
110778,15.7
110779,7.7
110780,6.1
110781,4.1
110782,13.7
110783,5.3
110784,5.3
110785,8.5
110786,5.3
110787,5.3
110788,4.5
110789,15.7
110790,6.1
110791,16.9
110792,49.57
110793,9.7
110794,5.3
110795,10.5
110796,8.1
110797,8.9
110798,5.3
110799,22.1
110800,11.7
110801,6.9
110802,10.9
110803,16.1
110804,4.5
110805,9.7
110806,4.5
110807,7.7
110808,7.7
110809,30.4
110810,10.9
110811,4.1
110812,10.9
110813,11.7
110814,49.57
110815,9.7
110816,13.3
110817,10.1
110818,4.1
110819,6.5
110820,45.0
110821,4.9
110822,23.2
110823,5.3
110824,4.9
110825,12.9
110826,21.3
110827,5.3
110828,16.1
110829,6.5
110830,5.7
110831,9.7
110832,5.3
110833,4.9
110834,13.3
110835,18.5
110836,10.1
110837,6.1
110838,13.7
110839,15.7
110840,45.0
110841,4.5
110842,3.7
110843,13.7
110844,23.3
110845,30.5
110846,19.7
110847,6.9
110848,9.3
110849,4.1
110850,7.3
110851,29.47
110852,13.3
110853,14.1
110854,14.9
110855,17.3
110856,5.3
110857,2.9
110858,4.5
110859,15.3
110860,7.3
110861,7.3
110862,5.7
110863,8.1
110864,13.3
110865,9.7
110866,9.3
110867,14.1
110868,4.1
110869,4.9
110870,8.9
110871,11.7
110872,5.7
110873,26.5
110874,11.3
110875,11.3
110876,3.7
110877,3.3
110878,8.9
110879,5.7
110880,4.9
110881,6.1
110882,17.7
110883,5.3
110884,3.7
110885,9.3
110886,4.9
110887,3.7
110888,6.1
110889,25.87
110890,6.1
110891,4.1
110892,11.3
110893,6.1
110894,10.1
110895,18.5
110896,15.3
110897,35.07
110898,8.1
110899,19.3
110900,27.7
110901,10.5
110902,4.1
110903,5.3
110904,4.9
110905,6.5
110906,17.3
110907,14.9
110908,4.9
110909,14.1
110910,5.3
110911,12.9
110912,8.1
110913,5.3
110914,9.3
110915,4.9
110916,8.1
110917,10.5
110918,5.7
110919,7.7
110920,4.1
110921,15.3
110922,8.9
110923,6.5
110924,6.5
110925,6.5
110926,6.1
110927,6.1
110928,10.5
110929,12.9
110930,5.7
110931,7.7
110932,7.3
110933,4.1
110934,7.7
110935,3.3
110936,10.1
110937,8.5
110938,6.9
110939,6.5
110940,7.7
110941,5.7
110942,16.5
110943,9.7
110944,5.3
110945,4.1
110946,8.5
110947,6.1
110948,4.5
110949,3.3
110950,9.7
110951,3.7
110952,3.7
110953,7.3
110954,4.9
110955,44.5
110956,4.9
110957,12.5
110958,3.7
110959,8.5
110960,15.7
110961,17.7
110962,7.7
110963,5.7
110964,12.1
110965,9.3
110966,6.5
110967,13.3
110968,8.5
110969,12.1
110970,8.1
110971,10.9
110972,6.5
110973,12.1
110974,6.5
110975,32.27
110976,18.5
110977,7.7
110978,6.9
110979,14.9
110980,20.1
110981,10.9
110982,15.3
110983,45.0
110984,7.3
110985,6.5
110986,10.9
110987,4.5
110988,5.7
110989,5.7
110990,6.9
110991,4.5
110992,15.3
110993,7.3
110994,8.5
110995,7.3
110996,32.67
110997,8.1
110998,8.5
110999,6.9
111000,30.9
111001,9.3
111002,7.7
111003,5.3
111004,7.3
111005,14.5
111006,4.9
111007,4.9
111008,12.9
111009,15.3
111010,6.9
111011,8.5
111012,4.1
111013,30.8
111014,31.7
111015,7.3
111016,4.5
111017,33.7
111018,23.39
111019,7.7
111020,8.1
111021,8.1
111022,12.1
111023,7.7
111024,9.7
111025,6.9
111026,4.9
111027,9.3
111028,4.9
111029,4.5
111030,6.1
111031,13.7
111032,5.7
111033,6.1
111034,28.5
111035,8.1
111036,4.1
111037,6.1
111038,7.7
111039,6.5
111040,8.5
111041,34.9
111042,5.3
111043,4.9
111044,12.9
111045,4.5
111046,5.7
111047,3.7
111048,14.5
111049,6.1
111050,10.9
111051,15.7
111052,6.9
111053,8.5
111054,11.3
111055,5.7
111056,8.1
111057,3.7
111058,9.7
111059,9.3
111060,12.1
111061,4.5
111062,5.7
111063,7.3
111064,6.9
111065,14.1
111066,6.5
111067,22.5
111068,6.5
111069,4.1
111070,24.5
111071,6.5
111072,3.7
111073,6.5
111074,4.9
111075,7.7
111076,4.1
111077,8.5
111078,6.5
111079,7.7
111080,10.5
111081,6.5
111082,7.3
111083,7.3
111084,3.7
111085,11.7
111086,16.5
111087,7.7
111088,4.9
111089,8.1
111090,6.9
111091,7.7
111092,9.7
111093,6.1
111094,12.9
111095,6.9
111096,7.3
111097,8.5
111098,6.9
111099,12.5
111100,8.5
111101,6.5
111102,11.3
111103,5.7
111104,7.7
111105,17.3
111106,7.3
111107,9.7
111108,9.7
111109,6.9
111110,10.1
111111,10.9
111112,8.1
111113,3.7
111114,7.3
111115,6.5
111116,5.3
111117,6.9
111118,7.3
111119,11.3
111120,6.5
111121,5.7
111122,5.3
111123,9.3
111124,10.1
111125,6.1
111126,9.3
111127,4.1
111128,8.1
111129,18.5
111130,6.5
111131,8.9
111132,11.3
111133,15.7
111134,19.3
111135,3.7
111136,11.3
111137,12.5
111138,7.7
111139,7.3
111140,6.1
111141,36.27
111142,12.9
111143,10.5
111144,6.9
111145,5.3
111146,12.1
111147,8.5
111148,6.9
111149,8.5
111150,4.9
111151,8.5
111152,7.7
111153,4.5
111154,34.4
111155,9.7
111156,2.9
111157,6.1
111158,6.9
111159,3.3
111160,11.7
111161,19.3
111162,6.1
111163,6.9
111164,7.8
111165,7.3
111166,11.7
111167,10.1
111168,7.3
111169,49.57
111170,8.1
111171,6.1
111172,15.7
111173,14.1
111174,10.1
111175,10.9
111176,9.7
111177,8.5
111178,23.47
111179,7.7
111180,7.7
111181,7.7
111182,28.5
111183,12.1
111184,9.3
111185,10.1
111186,4.1
111187,4.5
111188,5.7
111189,10.1
111190,8.5
111191,11.3
111192,11.3
111193,10.1
111194,23.7
111195,4.9
111196,7.7
111197,5.7
111198,6.5
111199,4.9
111200,11.3
111201,5.3
111202,16.5
111203,3.3
111204,14.5
111205,14.1
111206,22.99
111207,15.7
111208,8.9
111209,22.5
111210,4.1
111211,5.7
111212,8.5
111213,4.1
111214,9.7
111215,4.1
111216,5.7
111217,5.3
111218,6.1
111219,10.9
111220,11.7
111221,3.3
111222,7.3
111223,3.3
111224,9.3
111225,8.1
111226,21.3
111227,3.7
111228,12.1
111229,7.3
111230,4.1
111231,6.9
111232,7.7
111233,10.1
111234,6.9
111235,5.7
111236,4.1
111237,9.7
111238,12.9
111239,18.5
111240,9.3
111241,6.5
111242,4.9
111243,10.9
111244,7.7
111245,6.1
111246,4.1
111247,9.3
111248,7.3
111249,6.5
111250,8.1
111251,9.7
111252,6.1
111253,5.7
111254,23.7
111255,7.7
111256,17.3
111257,11.7
111258,13.3
111259,7.7
111260,6.1
111261,6.5
111262,6.5
111263,10.5
111264,4.1
111265,10.5
111266,27.87
111267,5.7
111268,3.7
111269,4.5
111270,6.9
111271,32.9
111272,15.3
111273,14.5
111274,10.9
111275,19.3
111276,12.5
111277,4.9
111278,4.5
111279,7.3
111280,10.1
111281,6.9
111282,7.3
111283,6.9
111284,9.3
111285,9.7
111286,8.1
111287,3.7
111288,3.7
111289,27.07
111290,6.5
111291,4.1
111292,6.9
111293,4.5
111294,38.27
111295,6.1
111296,11.3
111297,4.9
111298,8.9
111299,8.5
111300,8.5
111301,45.0
111302,14.5
111303,10.5
111304,9.7
111305,6.1
111306,9.7
111307,6.5
111308,4.5
111309,3.7
111310,4.9
111311,6.1
111312,10.5
111313,6.5
111314,14.9
111315,7.7
111316,4.9
111317,4.9
111318,4.5
111319,6.1
111320,7.3
111321,8.1
111322,9.7
111323,4.5
111324,4.9
111325,4.5
111326,10.5
111327,6.5
111328,10.9
111329,3.7
111330,21.3
111331,10.1
111332,4.9
111333,13.3
111334,3.7
111335,12.9
111336,3.3
111337,5.3
111338,28.9
111339,8.1
111340,6.9
111341,6.9
111342,8.1
111343,4.5
111344,5.3
111345,4.9
111346,6.1
111347,5.7
111348,4.1
111349,6.9
111350,13.3
111351,6.1
111352,4.9
111353,4.9
111354,6.9
111355,7.3
111356,14.5
111357,5.3
111358,28.67
111359,3.7
111360,4.9
111361,7.3
111362,10.1
111363,8.5
111364,8.1
111365,4.1
111366,3.7
111367,5.3
111368,4.1
111369,7.3
111370,9.7
111371,4.5
111372,20.9
111373,8.1
111374,5.7
111375,16.1
111376,4.5
111377,11.7
111378,9.7
111379,11.3
111380,45.0
111381,5.7
111382,3.7
111383,9.3
111384,15.3
111385,3.3
111386,7.3
111387,7.7
111388,10.1
111389,49.57
111390,3.7
111391,5.7
111392,17.7
111393,3.7
111394,16.9
111395,35.7
111396,8.1
111397,4.5
111398,8.9
111399,11.3
111400,18.5
111401,6.9
111402,7.3
111403,8.1
111404,9.3
111405,4.1
111406,17.3
111407,3.7
111408,5.3
111409,5.3
111410,6.5
111411,8.1
111412,16.1
111413,23.3
111414,4.1
111415,5.7
111416,6.5
111417,4.9
111418,3.3
111419,7.3
111420,9.7
111421,5.3
111422,6.5
111423,7.3
111424,16.1
111425,11.3
111426,5.3
111427,7.7
111428,25.7
111429,27.7
111430,7.7
111431,30.5
111432,7.3
111433,6.9
111434,17.7
111435,12.9
111436,9.7
111437,10.5
111438,28.67
111439,5.7
111440,6.1
111441,10.5
111442,13.3
111443,13.3
111444,5.7
111445,11.3
111446,12.1
111447,20.1
111448,9.3
111449,7.7
111450,3.7
111451,7.3
111452,49.57
111453,12.9
111454,14.1
111455,8.9
111456,7.7
111457,7.7
111458,9.3
111459,4.9
111460,15.7
111461,4.9
111462,11.3
111463,3.3
111464,6.5
111465,5.7
111466,9.3
111467,6.9
111468,5.7
111469,7.7
111470,29.3
111471,7.3
111472,10.1
111473,7.7
111474,29.47
111475,8.1
111476,10.9
111477,6.1
111478,12.1
111479,7.7
111480,4.9
111481,5.7
111482,5.7
111483,6.5
111484,5.3
111485,20.9
111486,5.7
111487,5.3
111488,6.5
111489,8.9
111490,10.1
111491,13.7
111492,7.3
111493,12.5
111494,7.3
111495,11.7
111496,8.5
111497,8.9
111498,7.7
111499,5.3
111500,16.5
111501,8.1
111502,4.5
111503,14.9
111504,4.9
111505,10.9
111506,4.5
111507,6.9
111508,4.9
111509,16.1
111510,7.7
111511,10.1
111512,6.1
111513,5.3
111514,25.3
111515,10.1
111516,5.7
111517,8.5
111518,12.1
111519,12.9
111520,6.5
111521,12.1
111522,5.7
111523,7.3
111524,5.3
111525,28.9
111526,6.5
111527,9.3
111528,6.9
111529,12.9
111530,3.3
111531,6.9
111532,4.9
111533,9.3
111534,10.5
111535,6.1
111536,3.3
111537,10.9
111538,32.4
111539,6.9
111540,6.1
111541,5.7
111542,9.7
111543,10.9
111544,6.1
111545,31.6
111546,6.5
111547,9.3
111548,10.9
111549,5.7
111550,5.3
111551,6.9
111552,25.7
111553,4.5
111554,13.3
111555,34.5
111556,3.3
111557,8.9
111558,3.7
111559,8.1
111560,5.3
111561,8.5
111562,12.1
111563,4.1
111564,4.5
111565,6.1
111566,4.5
111567,21.7
111568,13.3
111569,11.3
111570,13.3
111571,12.1
111572,7.7
111573,5.3
111574,9.3
111575,8.1
111576,14.9
111577,18.9
111578,8.5
111579,6.1
111580,5.7
111581,6.9
111582,6.5
111583,11.7
111584,6.5
111585,4.1
111586,4.1
111587,32.27
111588,32.27
111589,8.1
111590,14.9
111591,7.7
111592,10.5
111593,6.9
111594,6.5
111595,4.9
111596,11.7
111597,4.5
111598,6.9
111599,36.27
111600,6.9
111601,7.3
111602,12.1
111603,4.9
111604,4.9
111605,5.7
111606,18.5
111607,10.5
111608,2.9
111609,8.9
111610,16.1
111611,8.1
111612,8.1
111613,8.5
111614,26.9
111615,49.57
111616,3.7
111617,5.3
111618,8.9
111619,6.5
111620,13.3
111621,8.5
111622,10.1
111623,4.1
111624,10.9
111625,6.9
111626,11.7
111627,6.5
111628,4.5
111629,5.7
111630,9.3
111631,9.7
111632,5.7
111633,13.7
111634,9.3
111635,10.5
111636,6.9
111637,5.3
111638,4.1
111639,6.5
111640,7.3
111641,4.9
111642,6.1
111643,15.3
111644,4.5
111645,10.5
111646,10.5
111647,6.5
111648,14.1
111649,17.7
111650,14.5
111651,4.9
111652,10.5
111653,6.5
111654,6.5
111655,28.27
111656,6.5
111657,9.3
111658,15.3
111659,6.5
111660,12.9
111661,16.9
111662,6.9
111663,6.9
111664,6.5
111665,5.7
111666,13.3
111667,12.9
111668,7.7
111669,8.9
111670,6.1
111671,8.5
111672,25.3
111673,6.9
111674,11.7
111675,4.5
111676,11.3
111677,28.5
111678,16.5
111679,6.9
111680,6.1
111681,5.7
111682,5.3
111683,4.1
111684,7.3
111685,10.9
111686,9.3
111687,8.1
111688,11.3
111689,4.9
111690,7.3
111691,4.5
111692,4.9
111693,26.67
111694,8.9
111695,9.7
111696,4.1
111697,4.1
111698,4.5
111699,4.1
111700,13.7
111701,3.3
111702,5.3
111703,21.7
111704,8.5
111705,8.1
111706,14.1
111707,9.3
111708,4.5
111709,11.7
111710,6.1
111711,9.3
111712,5.7
111713,49.57
111714,8.9
111715,14.5
111716,22.1
111717,45.0
111718,17.7
111719,11.3
111720,33.3
111721,12.9
111722,7.7
111723,14.5
111724,8.1
111725,12.1
111726,5.3
111727,6.5
111728,10.1
111729,8.1
111730,10.1
111731,13.7
111732,6.9
111733,7.3
111734,4.5
111735,4.9
111736,13.7
111737,6.5
111738,8.5
111739,8.5
111740,6.5
111741,4.9
111742,5.7
111743,35.3
111744,8.9
111745,8.9
111746,5.7
111747,12.1
111748,4.1
111749,12.9
111750,4.9
111751,9.3
111752,9.7
111753,7.3
111754,14.1
111755,8.1
111756,4.5
111757,8.9
111758,4.9
111759,4.1
111760,5.3
111761,11.7
111762,5.3
111763,5.7
111764,14.9
111765,5.3
111766,5.7
111767,6.9
111768,9.7
111769,4.9
111770,6.1
111771,4.1
111772,5.3
111773,5.3
111774,6.9
111775,7.7
111776,7.7
111777,14.9
111778,8.9
111779,13.7
111780,4.9
111781,4.1
111782,11.3
111783,12.9
111784,8.5
111785,11.3
111786,4.5
111787,8.1
111788,11.7
111789,3.7
111790,7.7
111791,3.7
111792,10.1
111793,18.5
111794,10.1
111795,7.3
111796,12.1
111797,4.5
111798,6.9
111799,16.5
111800,6.1
111801,10.9
111802,11.3
111803,5.3
111804,11.3
111805,9.7
111806,4.9
111807,8.9
111808,3.7
111809,5.3
111810,12.1
111811,4.1
